Timestamp,Agent,Department,Call Duration (mins),Resolved,CSAT Score,Sentiment,Escalated
2025-07-15 20:39:28,Michael,Shipping,8.2,Yes,4,Very Negative,Yes
2025-07-16 13:42:28,James,Shipping,10.0,Yes,4,Negative,No
2025-07-19 00:06:28,Eli,Sales,3.7,Yes,4,Neutral,Yes
2025-07-20 00:19:28,Alice,Technical Support,6.3,Yes,2,Very Positive,No
2025-07-24 11:19:28,John,Sales,14.9,No,2,Neutral,No
2025-07-12 11:43:28,John,Shipping,11.8,Yes,3,Neutral,No
2025-07-17 03:17:28,Eli,Sales,9.6,Yes,5,Very Negative,Yes
2025-07-24 21:04:28,John,Billing,11.0,No,1,Negative,No
2025-07-13 07:21:28,Alice,Sales,7.7,No,4,Positive,Yes
2025-07-21 20:24:28,Alice,Sales,5.2,Yes,2,Negative,Yes
2025-07-18 01:56:28,Alice,Technical Support,4.6,No,3,Neutral,No
2025-07-12 15:39:28,Michael,Shipping,12.5,Yes,5,Neutral,No
2025-07-16 15:58:28,James,Technical Support,13.2,No,4,Neutral,No
2025-07-24 11:56:28,Michael,Sales,10.0,No,2,Negative,Yes
2025-07-24 18:25:28,Charlie,Sales,2.3,Yes,1,Positive,Yes
2025-07-11 15:20:28,Eli,Billing,13.6,No,5,Positive,Yes
2025-07-12 21:18:28,Diana,Billing,4.5,No,5,Very Positive,Yes
2025-07-22 23:23:28,Alice,Sales,13.1,No,3,Positive,No
2025-07-18 05:53:28,James,Billing,7.3,No,1,Neutral,No
2025-07-18 09:46:28,Alice,Technical Support,14.7,Yes,5,Neutral,No
2025-07-13 16:07:28,Eli,Sales,14.9,Yes,2,Very Negative,No
2025-07-24 15:13:28,Alice,Technical Support,10.0,Yes,4,Positive,No
2025-07-18 23:56:28,Diana,Sales,3.5,No,2,Very Negative,Yes
2025-07-13 23:12:28,Charlie,Billing,3.5,Yes,3,Very Positive,Yes
2025-07-19 15:29:28,Eli,Sales,6.1,No,3,Very Negative,Yes
2025-07-16 10:23:28,Anna,Technical Support,2.6,No,4,Neutral,Yes
2025-07-19 17:20:28,Charlie,Shipping,12.3,Yes,1,Positive,Yes
2025-07-21 15:46:28,Michael,Technical Support,13.9,No,1,Positive,Yes
2025-07-16 21:55:28,Alice,Billing,11.4,No,4,Neutral,No
2025-07-20 08:44:28,Diana,Shipping,3.0,No,2,Very Positive,No
2025-07-14 10:15:28,Charlie,Sales,8.5,Yes,4,Very Negative,No
2025-07-12 02:40:28,Eli,Sales,10.4,Yes,4,Very Negative,Yes
2025-07-25 03:15:28,Alice,Technical Support,4.9,No,3,Very Negative,Yes
2025-07-18 21:55:28,Anna,Technical Support,10.7,Yes,5,Very Positive,Yes
2025-07-13 17:04:28,Diana,Technical Support,3.8,No,2,Positive,No
2025-07-22 07:44:28,Bob,Shipping,13.6,No,3,Positive,No
2025-07-22 16:46:28,Charlie,Technical Support,10.6,No,2,Very Positive,Yes
2025-07-12 14:57:28,Diana,Technical Support,5.7,Yes,3,Neutral,No
2025-07-16 23:53:28,Michael,Technical Support,6.9,Yes,5,Very Positive,No
2025-07-20 07:41:28,Diana,Technical Support,3.7,No,3,Very Positive,No
2025-07-13 20:18:28,James,Sales,10.2,Yes,5,Negative,Yes
2025-07-19 09:08:28,James,Technical Support,3.0,No,5,Positive,No
2025-07-19 23:29:28,Diana,Billing,8.6,Yes,5,Very Negative,No
2025-07-21 20:00:28,Alice,Billing,12.1,Yes,4,Very Positive,No
2025-07-12 11:45:28,Michael,Billing,5.4,No,1,Neutral,Yes
2025-07-13 18:30:28,Eli,Sales,14.0,Yes,2,Very Positive,Yes
2025-07-20 13:25:28,John,Shipping,4.7,Yes,4,Neutral,Yes
2025-07-20 14:05:28,Charlie,Sales,6.4,No,2,Negative,Yes
2025-07-15 13:26:28,Michael,Billing,10.9,No,1,Neutral,Yes
2025-07-16 16:09:28,Bob,Shipping,5.1,Yes,4,Very Negative,No
2025-07-11 04:32:28,James,Shipping,14.5,No,4,Positive,No
2025-07-21 16:05:28,Diana,Shipping,3.8,No,2,Very Negative,Yes
2025-07-16 15:45:28,Eli,Billing,8.0,Yes,1,Neutral,Yes
2025-07-24 16:41:28,John,Shipping,9.6,Yes,2,Very Positive,Yes
2025-07-20 05:59:28,James,Sales,13.3,No,1,Positive,Yes
2025-07-14 09:49:28,Diana,Technical Support,11.6,No,3,Negative,No
2025-07-19 03:26:28,John,Technical Support,12.0,Yes,1,Very Negative,Yes
2025-07-23 02:56:28,Michael,Technical Support,4.4,No,2,Very Negative,No
2025-07-17 21:10:28,Michael,Sales,4.2,Yes,4,Negative,Yes
2025-07-17 17:22:28,Bob,Sales,12.9,No,3,Negative,No
2025-07-20 03:21:28,James,Technical Support,2.8,Yes,1,Very Negative,Yes
2025-07-16 21:54:28,Diana,Shipping,8.7,Yes,1,Positive,No
2025-07-11 19:19:28,Charlie,Shipping,13.6,Yes,3,Very Positive,Yes
2025-07-20 22:40:28,Anna,Sales,4.1,No,5,Very Positive,Yes
2025-07-19 00:05:28,Diana,Shipping,11.3,No,3,Positive,No
2025-07-23 08:20:28,James,Billing,8.3,Yes,4,Very Negative,No
2025-07-23 21:46:28,Charlie,Technical Support,3.3,Yes,4,Negative,Yes
2025-07-13 18:00:28,Charlie,Shipping,6.0,No,1,Very Negative,Yes
2025-07-21 10:24:28,Bob,Sales,2.6,No,2,Negative,Yes
2025-07-21 18:37:28,Eli,Billing,13.3,Yes,2,Positive,Yes
2025-07-19 13:43:28,Diana,Sales,9.3,Yes,1,Negative,Yes
2025-07-14 20:26:28,James,Technical Support,5.5,No,1,Neutral,No
2025-07-15 17:53:28,Charlie,Sales,2.8,No,5,Very Negative,Yes
2025-07-18 13:50:28,John,Sales,13.9,Yes,4,Positive,No
2025-07-23 23:07:28,Charlie,Shipping,4.3,No,2,Negative,No
2025-07-12 15:00:28,Eli,Technical Support,14.2,No,3,Negative,No
2025-07-17 14:22:28,Anna,Shipping,3.5,No,1,Negative,Yes
2025-07-13 21:50:28,Alice,Billing,2.2,Yes,2,Very Positive,No
2025-07-23 17:07:28,Bob,Technical Support,5.1,No,5,Very Positive,Yes
2025-07-18 19:17:28,Alice,Billing,9.4,No,1,Very Positive,Yes
2025-07-11 19:34:28,John,Sales,14.4,No,3,Very Negative,Yes
2025-07-24 04:09:28,Eli,Sales,6.5,No,2,Very Negative,Yes
2025-07-11 06:08:28,Bob,Sales,8.9,No,2,Neutral,Yes
2025-07-24 13:03:28,Bob,Billing,7.4,Yes,3,Negative,Yes
2025-07-24 16:28:28,Michael,Billing,7.5,Yes,3,Very Negative,Yes
2025-07-13 04:48:28,Charlie,Billing,13.9,No,1,Negative,No
2025-07-19 08:27:28,Charlie,Technical Support,11.6,No,1,Positive,No
2025-07-23 02:35:28,Alice,Sales,13.3,Yes,3,Very Negative,Yes
2025-07-16 02:26:28,Anna,Billing,12.2,No,2,Very Positive,Yes
2025-07-15 03:54:28,Michael,Technical Support,6.9,No,3,Neutral,No
2025-07-17 14:23:28,Eli,Shipping,14.9,No,2,Very Positive,No
2025-07-17 19:47:28,Anna,Sales,9.0,No,4,Very Negative,No
2025-07-20 00:41:28,Diana,Sales,8.9,No,1,Very Negative,No
2025-07-16 05:31:28,John,Shipping,15.0,Yes,4,Negative,Yes
2025-07-24 05:18:28,James,Sales,14.3,Yes,5,Neutral,Yes
2025-07-15 03:42:28,Anna,Technical Support,10.4,Yes,3,Very Positive,No
2025-07-20 10:23:28,John,Sales,11.9,No,4,Neutral,Yes
2025-07-23 09:28:28,Bob,Billing,11.5,Yes,5,Very Positive,Yes
2025-07-19 05:52:28,John,Billing,7.0,No,5,Neutral,Yes
2025-07-23 03:19:28,Diana,Shipping,10.9,No,5,Neutral,No
2025-07-16 12:11:28,Diana,Shipping,13.8,Yes,2,Neutral,Yes
2025-07-18 23:21:28,Eli,Shipping,10.0,Yes,5,Very Negative,No
2025-07-14 22:00:28,Diana,Sales,2.1,No,2,Negative,No
2025-07-24 15:01:28,Michael,Shipping,14.3,No,4,Very Negative,Yes
2025-07-15 07:24:28,John,Billing,6.6,Yes,3,Very Negative,No
2025-07-14 23:55:28,Eli,Shipping,10.8,No,5,Positive,No
2025-07-11 10:10:28,Diana,Shipping,13.8,No,2,Neutral,No
2025-07-18 18:07:28,Michael,Shipping,14.2,No,2,Very Positive,No
2025-07-20 02:41:28,James,Shipping,8.6,No,4,Neutral,Yes
2025-07-19 14:40:28,Charlie,Sales,8.0,Yes,1,Positive,Yes
2025-07-11 21:48:28,Anna,Shipping,7.7,Yes,4,Very Positive,Yes
2025-07-12 01:08:28,Eli,Technical Support,10.1,No,5,Neutral,No
2025-07-22 21:44:28,Diana,Sales,14.7,Yes,5,Very Negative,Yes
2025-07-25 00:28:28,Michael,Billing,4.1,No,3,Very Positive,Yes
2025-07-12 04:41:28,Michael,Shipping,10.4,No,3,Negative,Yes
2025-07-14 05:49:28,Alice,Technical Support,8.8,Yes,1,Very Positive,Yes
2025-07-15 14:53:28,James,Technical Support,3.6,No,1,Positive,Yes
2025-07-24 02:40:28,Charlie,Billing,8.0,Yes,4,Positive,No
2025-07-11 11:44:28,Alice,Billing,5.9,No,3,Negative,Yes
2025-07-12 12:01:28,Diana,Technical Support,12.3,Yes,4,Very Positive,No
2025-07-15 07:51:28,Alice,Shipping,2.6,No,4,Negative,No
2025-07-18 15:55:28,Alice,Sales,9.3,No,1,Very Negative,Yes
2025-07-21 15:33:28,Eli,Sales,11.9,No,3,Negative,No
2025-07-12 01:10:28,Eli,Shipping,6.4,Yes,4,Neutral,No
2025-07-24 23:48:28,John,Billing,14.0,Yes,3,Very Positive,Yes
2025-07-18 11:50:28,Alice,Sales,4.7,No,3,Neutral,No
2025-07-16 20:41:28,Alice,Technical Support,14.5,Yes,1,Very Negative,Yes
2025-07-22 18:02:28,Bob,Shipping,5.8,Yes,2,Very Positive,Yes
2025-07-18 16:25:28,Eli,Technical Support,11.5,No,2,Neutral,No
2025-07-19 13:15:28,Eli,Shipping,8.9,No,5,Negative,No
2025-07-19 16:57:28,Diana,Sales,14.0,Yes,4,Neutral,Yes
2025-07-21 01:02:28,John,Shipping,4.3,No,4,Negative,No
2025-07-12 13:21:28,Bob,Billing,10.2,Yes,3,Very Positive,No
2025-07-13 09:22:28,John,Billing,12.7,Yes,5,Neutral,No
2025-07-20 15:47:28,Michael,Sales,11.0,Yes,5,Very Positive,No
2025-07-24 13:20:28,Michael,Billing,6.2,No,4,Negative,Yes
2025-07-17 20:13:28,John,Technical Support,10.5,Yes,2,Very Positive,No
2025-07-18 22:05:28,Michael,Sales,14.7,Yes,1,Neutral,No
2025-07-20 08:31:28,Eli,Sales,7.0,No,1,Very Positive,Yes
2025-07-13 10:31:28,Eli,Sales,8.7,No,2,Very Positive,Yes
2025-07-23 10:25:28,Diana,Technical Support,10.9,Yes,3,Very Negative,No
2025-07-21 08:43:28,Michael,Billing,5.7,Yes,2,Very Positive,Yes
2025-07-11 10:25:28,Diana,Sales,8.0,No,1,Very Negative,Yes
2025-07-21 06:57:28,Michael,Technical Support,9.0,Yes,2,Very Negative,No
2025-07-21 13:41:28,Michael,Technical Support,2.5,No,4,Very Negative,Yes
2025-07-22 08:21:28,Eli,Sales,10.8,No,5,Very Negative,Yes
2025-07-16 18:45:28,Diana,Sales,6.7,No,1,Negative,Yes
2025-07-21 11:48:28,Bob,Billing,7.2,Yes,4,Very Positive,No
2025-07-19 08:42:28,Michael,Sales,4.4,Yes,4,Positive,Yes
2025-07-13 07:53:28,Michael,Sales,5.4,No,2,Positive,No
2025-07-20 13:27:28,Diana,Technical Support,12.9,Yes,3,Neutral,No
2025-07-18 04:28:28,Alice,Billing,6.1,No,2,Negative,No
2025-07-21 17:38:28,John,Shipping,6.9,No,5,Very Positive,Yes
2025-07-12 09:05:28,John,Sales,7.1,No,3,Very Negative,No
2025-07-13 11:27:28,James,Technical Support,9.8,Yes,1,Negative,Yes
2025-07-11 05:42:28,Michael,Shipping,6.2,No,1,Positive,Yes
2025-07-23 03:25:28,Michael,Technical Support,8.4,No,3,Neutral,No
2025-07-24 23:35:28,Diana,Billing,7.0,Yes,3,Negative,Yes
2025-07-21 18:24:28,Diana,Billing,3.1,Yes,3,Negative,Yes
2025-07-11 17:50:28,Michael,Shipping,15.0,Yes,2,Very Negative,No
2025-07-21 10:58:28,Bob,Technical Support,8.2,No,3,Negative,Yes
2025-07-24 08:18:28,John,Shipping,9.8,No,4,Positive,Yes
2025-07-25 03:23:28,Alice,Sales,10.0,No,1,Very Negative,Yes
2025-07-12 03:55:28,Anna,Billing,7.8,Yes,4,Very Positive,Yes
2025-07-21 04:42:28,Michael,Sales,13.4,No,3,Negative,No
2025-07-14 09:45:28,John,Sales,3.5,No,5,Neutral,Yes
2025-07-16 01:16:28,Bob,Shipping,5.3,No,5,Neutral,No
2025-07-18 18:01:28,Eli,Technical Support,2.8,No,2,Very Negative,No
2025-07-11 05:55:28,James,Technical Support,6.2,Yes,4,Very Positive,Yes
2025-07-22 08:35:28,John,Technical Support,5.1,No,4,Very Positive,No
2025-07-22 17:53:28,Michael,Technical Support,4.2,No,1,Very Positive,Yes
2025-07-18 16:44:28,John,Shipping,8.7,Yes,2,Positive,Yes
2025-07-11 10:28:28,Alice,Technical Support,7.9,No,1,Negative,No
2025-07-21 16:42:28,Charlie,Sales,12.4,Yes,1,Negative,No
2025-07-15 23:22:28,Alice,Shipping,7.3,Yes,3,Positive,Yes
2025-07-12 15:30:28,Diana,Technical Support,12.3,Yes,1,Negative,No
2025-07-16 05:42:28,Anna,Billing,8.2,Yes,1,Positive,No
2025-07-24 17:46:28,Alice,Sales,12.7,Yes,5,Very Positive,Yes
2025-07-12 10:36:28,John,Shipping,6.7,No,2,Very Negative,Yes
2025-07-15 05:19:28,James,Billing,3.4,No,5,Neutral,Yes
2025-07-16 09:31:28,Michael,Technical Support,2.0,No,5,Neutral,Yes
2025-07-13 02:19:28,Alice,Shipping,3.5,No,1,Very Positive,No
2025-07-20 12:46:28,James,Shipping,11.8,Yes,4,Positive,No
2025-07-24 01:16:28,Anna,Technical Support,8.9,Yes,4,Neutral,No
2025-07-22 01:36:28,Alice,Sales,7.6,No,1,Very Negative,No
2025-07-13 22:35:28,James,Shipping,4.3,Yes,3,Positive,No
2025-07-13 17:42:28,James,Shipping,12.9,Yes,4,Very Positive,Yes
2025-07-19 08:43:28,Michael,Billing,7.8,Yes,5,Very Positive,No
2025-07-22 03:53:28,Charlie,Sales,10.0,No,1,Neutral,No
2025-07-12 07:12:28,Diana,Shipping,6.0,No,4,Very Positive,Yes
